,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
184,65 and over,1861.3666666666668,9122.733333333334,no,yes,1636.5,8673.0,transit,no,yes,1636.5,8673.0,transit,no,yes,2311.1,10022.2,foot,no,yes
185,65 and over,1165.9333333333334,7731.866666666667,no,yes,1183.9,7767.8,foot,no,yes,1130.0,7660.0,transit,no,yes,1183.9,7767.8,foot,no,yes
186,65 and over,1377.8,8155.6,no,yes,1377.8,8155.6,foot,no,yes,1377.8,8155.6,foot,no,yes,1377.8,8155.6,foot,no,yes
187,65 and over,1209.5,7819.0,no,yes,1209.5,7819.0,foot,no,yes,1209.5,7819.0,foot,no,yes,1209.5,7819.0,foot,no,yes
188,65 and over,1345.7,8091.4,no,yes,1102.2,7604.4,transit,no,yes,1501.6,8403.2,transit,no,yes,1433.3,8266.6,transit,no,yes
189,65 and over,261.9,5923.8,yes,yes,261.9,5923.8,foot,yes,yes,261.9,5923.8,foot,yes,yes,261.9,5923.8,foot,yes,yes
190,65 and over,1875.5,9151.0,no,yes,1875.5,9151.0,transit,no,yes,1875.5,9151.0,transit,no,yes,1875.5,9151.0,transit,no,yes
191,65 and over,1929.4000000000003,9258.800000000001,no,yes,1022.2,7444.4,transit,no,yes,1022.2,7444.4,transit,no,yes,3743.8,12887.6,foot,no,yes
192,65 and over,2041.1000000000001,9482.2,no,yes,2039.5,9479.0,transit,no,yes,2039.5,9479.0,transit,no,yes,2044.3,9488.6,foot,no,yes
193,65 and over,952.1,7304.2,no,yes,952.1,7304.2,foot,no,yes,952.1,7304.2,foot,no,yes,952.1,7304.2,foot,no,yes
194,65 and over,1480.4333333333332,8360.866666666667,no,yes,1330.6,8061.2,transit,no,yes,1549.1,8498.2,transit,no,yes,1561.6,8523.2,transit,no,yes
195,65 and over,140.9,5681.8,yes,yes,140.9,5681.8,foot,yes,yes,140.9,5681.8,foot,yes,yes,140.9,5681.8,foot,yes,yes
196,65 and over,1209.8,7819.6,no,yes,1374.8,8149.6,foot,no,yes,1127.3,7654.6,transit,no,yes,1127.3,7654.6,transit,no,yes
197,65 and over,355.8,6111.6,yes,yes,363.5,6127.0,foot,yes,yes,363.5,6127.0,foot,yes,yes,340.4,6080.8,transit,yes,yes
198,65 and over,987.4333333333334,7374.866666666667,no,yes,799.9,6999.8,transit,no,yes,799.9,6999.8,transit,no,yes,1362.5,8125.0,foot,no,yes
199,65 and over,121.2,5642.4,yes,yes,121.2,5642.4,foot,yes,yes,121.2,5642.4,foot,yes,yes,121.2,5642.4,foot,yes,yes
200,65 and over,3552.1666666666665,12504.333333333332,no,yes,3151.7,11703.4,transit,no,yes,3151.7,11703.4,transit,no,yes,4353.1,14106.2,foot,no,yes
201,65 and over,1952.0666666666668,9304.133333333333,no,yes,991.9,7383.8,transit,no,yes,1274.5,7949.0,transit,no,yes,3589.8,12579.6,foot,no,yes
202,65 and over,729.2000000000002,6858.400000000001,no,yes,729.2,6858.4,transit,no,yes,729.2,6858.4,transit,no,yes,729.2,6858.4,transit,no,yes
203,65 and over,2472.633333333333,10345.266666666666,no,yes,1744.7,8889.4,transit,no,yes,1744.7,8889.4,transit,no,yes,3928.5,13257.0,foot,no,yes
204,65 and over,15072.766666666668,35545.53333333334,no,no,8886.3,23172.6,transit,no,yes,18166.0,41732.0,foot,no,no,18166.0,41732.0,foot,no,no
205,65 and over,13814.833333333334,33029.66666666667,no,no,8029.1,21458.2,transit,no,yes,16707.7,38815.4,foot,no,no,16707.7,38815.4,foot,no,no
206,65 and over,15248.766666666668,35897.53333333334,no,no,9414.3,24228.6,transit,no,yes,18166.0,41732.0,foot,no,no,18166.0,41732.0,foot,no,no
207,65 and over,13814.833333333334,33029.66666666667,no,no,8029.1,21458.2,transit,no,yes,16707.7,38815.4,foot,no,no,16707.7,38815.4,foot,no,no
