,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
306,CinemaxX,CinemaxX_Elsa-Brändström-Straße_15.csv,1001.7,25.8,195.9,0.0,CinemaxX_Elsa-Brändström-Straße_18.csv,1001.7,25.8,195.9,0.0,CinemaxX_Elsa-Brändström-Straße_21.csv,1353.1,557.2,195.9,0.0,461.9,2374.7,Halle (Saale),POINT (11.978595049999996 51.456582499999996),2734.663977591272,2642.547692914848,,3356.5,2.6380629858389217,2.6380629858389217,1.9529581648916177,2.4096947121898205,2894.6,transit,1001.7,car,780.0,22.132374962563645,transit,1001.7,car,780.0,22.132374962563645,transit,1353.1,car,599.9999999999999,55.65737935111965,2160.0,99.92212927624696,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1001.7,1001.7,1353.1,1118.8333333333333,7403.4,no,yes,7403.4,no,yes,8106.2,no,yes,7637.666666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
307,Bel Etage,Bel Etage_Elsa-Brändström-Straße_15.csv,783.0,25.8,337.2,0.0,Bel Etage_Elsa-Brändström-Straße_18.csv,783.0,25.8,337.2,0.0,Bel Etage_Elsa-Brändström-Straße_21.csv,783.0,25.8,337.2,0.0,424.7,1910.8,Halle (Saale),POINT (11.978595049999996 51.456582499999996),2734.663977591272,2100.859574503368,,2349.0,2.683090133465349,2.683090133465349,2.683090133465349,2.683090133465349,1924.3,transit,783.0,car,420.0,46.36015325670498,transit,783.0,car,420.0,46.36015325670498,transit,783.0,car,420.0,46.36015325670498,1260.0,139.08045977011494,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,783.0,783.0,783.0,783.0,6966.0,no,yes,6966.0,no,yes,6966.0,no,yes,6966.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
308,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Elsa-Brändström-Straße_15.csv,2114.2,414.9,79.3,2.0,Prisma Cinema Halle-Neustadt_Elsa-Brändström-Straße_18.csv,2174.2,414.9,79.3,2.0,Prisma Cinema Halle-Neustadt_Elsa-Brändström-Straße_21.csv,2856.5,557.2,79.3,2.0,850.0,4719.8,Halle (Saale),POINT (11.978595049999996 51.456582499999996),2734.663977591272,4788.186168596778,,7144.9,2.264774462490198,2.2022749372627994,1.6762423135294164,2.047763904427472,6294.9,transit,2114.2,car,1619.9999999999998,23.37527197048529,transit,2174.2,car,1679.9999999999998,22.730199613651,transit,2856.5,car,2220.0,22.282513565552247,5520.0,68.38798514968853,,top,3,6,242083,1792.81,52.92,60209,290,5,6.0,1.5779092702169626,2114.2,2174.2,2856.5,2381.633333333333,9628.4,no,yes,9748.4,no,yes,11113.0,no,yes,10163.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
309,Luchs,Luchs_Elsa-Brändström-Straße_15.csv,1683.7,414.9,68.8,0.0,Luchs_Elsa-Brändström-Straße_18.csv,1623.7,414.9,68.8,0.0,Luchs_Elsa-Brändström-Straße_21.csv,1414.6,25.8,68.8,2.0,898.9,4719.6,Halle (Saale),POINT (11.978595049999996 51.456582499999996),2734.663977591272,5636.861614268553,,4722.0,3.347901416088705,3.4716152086398675,3.984774221877954,3.601430282202175,3823.1,transit,1683.7,car,1200.0,28.728395794975352,transit,1623.7,car,1140.0,29.789985834821703,transit,1414.6,car,1320.0,6.687402799377916,3660.0,65.20578442917497,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1683.7,1623.7,1414.6,1574.0,8767.4,no,yes,8647.4,no,yes,8229.2,no,yes,8548.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
310,Puschkino,Puschkino_Moritzburgring_15.csv,827.6,566.3,141.3,0.0,Puschkino_Moritzburgring_18.csv,786.0,226.4,439.6,0.0,Puschkino_Moritzburgring_21.csv,786.0,226.4,439.6,0.0,140.0,428.2,Halle (Saale),POINT (11.970579242497157 51.49522918993956),1665.8009170490243,434.69134253957503,,2399.6,0.525243284847239,0.5530424205338105,0.5530424205338105,0.54377604197162,2259.6,foot,428.2,car,120.00000000000011,85.50024166263894,foot,428.2,car,120.0,84.73282442748092,foot,428.2,car,120.0,84.73282442748092,360.0000000000001,254.9658905176008,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,428.2,428.2,428.2,428.2,6256.4,yes,yes,6256.4,yes,yes,6256.4,yes,yes,6256.4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
311,CinemaxX,CinemaxX_Moritzburgring_15.csv,1011.6,226.4,485.2,0.0,CinemaxX_Moritzburgring_18.csv,951.6,226.4,485.2,0.0,CinemaxX_Moritzburgring_21.csv,1309.7,764.5,485.2,0.0,331.8,1553.4,Halle (Saale),POINT (11.970579242497157 51.49522918993956),1665.8009170490243,1796.1924202038624,,3272.9,1.7755955122616276,1.8875498320763584,1.3714533253446304,1.678199556560872,2941.1,transit,1011.6,car,300.0,70.34400948991696,transit,951.6,car,240.0,74.77931904161413,transit,1309.7,car,60.0,95.4187981980606,600.0,240.5421267295917,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1011.6,951.6,1309.7,1090.9666666666667,7423.2,no,yes,7303.2,no,yes,8019.4,no,yes,7581.933333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
312,Bel Etage,Bel Etage_Moritzburgring_15.csv,983.6,226.4,337.2,0.0,Bel Etage_Moritzburgring_18.csv,923.6,226.4,337.2,0.0,Bel Etage_Moritzburgring_21.csv,1221.7,764.5,337.2,0.0,448.9,1956.9,Halle (Saale),POINT (11.970579242497157 51.49522918993956),1665.8009170490243,2377.6347004477007,,3128.9,2.417278060642233,2.574312148600802,1.9461690271324388,2.312586412125158,2680.0,transit,983.6,car,420.0,57.29971533143554,transit,923.6,car,360.0,61.0220874837592,transit,1221.7,car,120.0,90.17762134730296,900.0,208.4994241624977,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,983.6,923.6,1221.7,1042.9666666666667,7367.2,no,yes,7247.2,no,yes,7843.4,no,yes,7485.933333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
313,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Moritzburgring_15.csv,2225.3,1006.0,79.3,1.0,Prisma Cinema Halle-Neustadt_Moritzburgring_18.csv,2225.3,1006.0,79.3,1.0,Prisma Cinema Halle-Neustadt_Moritzburgring_21.csv,1968.8,569.5,79.3,1.0,758.9,3537.1,Halle (Saale),POINT (11.970579242497157 51.49522918993956),1665.8009170490243,3932.584910713837,,6419.400000000001,1.7672156161927994,1.7672156161927994,1.997452717753879,1.84396131671316,5660.500000000001,transit,2225.3,car,1140.0000000000002,48.77095223115984,transit,2225.3,car,1140.0000000000002,48.77095223115984,transit,1968.8,car,1320.0,32.954083705810646,3600.0000000000005,130.49598816813034,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,2225.3,2225.3,1968.8,2139.8,9850.6,no,yes,9850.6,no,yes,9337.6,no,yes,9679.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
314,Luchs,Luchs_Moritzburgring_15.csv,755.1,566.3,68.8,0.0,Luchs_Moritzburgring_18.csv,755.1,566.3,68.8,0.0,Luchs_Moritzburgring_21.csv,695.1,566.3,68.8,0.0,356.9,1301.2,Halle (Saale),POINT (11.970579242497157 51.49522918993956),1665.8009170490243,1377.1788563731477,,2205.3,1.8238363877276489,1.8238363877276489,1.9812672369056936,1.876313337453664,1848.4,transit,755.1,car,120.00000000000011,84.10806515693284,transit,755.1,car,120.00000000000011,84.10806515693284,transit,695.1,car,60.000000000000114,91.36814846784634,300.00000000000034,259.584278781712,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,755.1,755.1,695.1,735.1,6910.2,no,yes,6910.2,no,yes,6790.2,yes,yes,6870.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
315,Puschkino,Puschkino_AlteHeerstraße_15.csv,3480.0,1872.7,767.3,0.0,Puschkino_AlteHeerstraße_18.csv,3480.0,1872.7,767.3,1.0,Puschkino_AlteHeerstraße_21.csv,3606.5,885.2,141.3,3.0,999.2,4790.4,Halle (Saale),POINT (11.972303673465754 51.43859859514229),4650.321352555237,5927.287251064181,,10566.5,1.7032434629494773,1.7032434629494773,1.6435012480421962,1.683329391313717,9567.3,transit,3480.0,car,840.0,75.86206896551724,transit,3480.0,car,840.0,75.86206896551724,transit,3606.5,car,2580.0,28.46249826701788,4260.0,180.18663619805235,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,3480.0,3480.0,3606.5,3522.1666666666665,12360.0,no,yes,12360.0,no,yes,12613.0,no,yes,12444.333333333332,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
316,CinemaxX,CinemaxX_AlteHeerstraße_15.csv,3028.6,1872.7,195.9,0.0,CinemaxX_AlteHeerstraße_18.csv,2840.0,1872.7,367.3,0.0,CinemaxX_AlteHeerstraße_21.csv,2861.8,1645.9,195.9,0.0,799.6,3936.9,Halle (Saale),POINT (11.972303673465754 51.43859859514229),4650.321352555237,4674.790695691319,,8730.400000000001,1.5435484037810605,1.6460530618631406,1.6335141154837232,1.607705193709308,7930.800000000001,transit,3028.6,car,960.0,68.30218582843558,transit,2840.0,car,600.0,78.87323943661973,transit,2861.8,car,1020.0,64.35809630302606,2580.0,211.53352156808137,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,3028.6,2840.0,2861.8,2910.1333333333337,11457.2,no,yes,11080.0,no,yes,11123.6,no,yes,11220.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
317,Bel Etage,Bel Etage_AlteHeerstraße_15.csv,2807.7,1872.7,335.0,0.0,Bel Etage_AlteHeerstraße_18.csv,2807.7,1872.7,335.0,0.0,Bel Etage_AlteHeerstraße_21.csv,2640.9,1645.9,335.0,0.0,793.6,3473.1,Halle (Saale),POINT (11.972303673465754 51.43859859514229),4650.321352555237,4146.2963086045565,,8256.3,1.4767590229029302,1.4767590229029302,1.570031545535445,1.5078498637804352,7462.699999999999,transit,2807.7,car,600.0,78.63019553371086,transit,2807.7,car,600.0,78.63019553371086,transit,2640.9,car,660.0,75.00851982278769,1860.0,232.2689108902094,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,2807.7,2807.7,2640.9,2752.1,11015.4,no,yes,11015.4,no,yes,10681.8,no,yes,10904.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
318,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_AlteHeerstraße_15.csv,3572.0,1872.7,79.3,1.0,Prisma Cinema Halle-Neustadt_AlteHeerstraße_18.csv,3765.2,1645.9,79.3,1.0,Prisma Cinema Halle-Neustadt_AlteHeerstraße_21.csv,4365.2,1645.9,79.3,2.0,1184.7,5939.9,Halle (Saale),POINT (11.972303673465754 51.43859859514229),4650.321352555237,5803.240618538196,,11702.4,1.6246474296019586,1.5412834958403794,1.3294329282823687,1.4984546179082356,10517.7,transit,3572.0,car,1620.0,54.64725643896977,transit,3765.2,car,2040.0,45.81961117603315,transit,4365.2,car,2640.0,39.52167140108128,6300.0,139.9885390160842,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,3572.0,3765.2,4365.2,3900.7999999999997,12544.0,no,yes,12930.4,no,yes,14130.4,no,yes,13201.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
319,Luchs,Luchs_AlteHeerstraße_15.csv,3763.0,1872.7,570.3,0.0,Luchs_AlteHeerstraße_18.csv,3703.0,1872.7,570.3,0.0,Luchs_AlteHeerstraße_21.csv,3586.2,1406.7,559.5,1.0,1236.7,6058.6,Halle (Saale),POINT (11.972303673465754 51.43859859514229),4650.321352555237,7543.591880972414,,11052.2,2.004674961725329,2.037156867667409,2.1035056273973605,2.0484458189300327,9815.5,transit,3763.0,car,1320.0,64.92160510231199,transit,3703.0,car,1260.0,65.97353497164461,transit,3586.2,car,1619.9999999999998,54.82683620545424,4200.0,185.72197627941085,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,3763.0,3703.0,3586.2,3684.066666666667,12926.0,no,yes,12806.0,no,yes,12572.4,no,yes,12768.133333333335,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
320,Puschkino,Puschkino_Joliot-Curie-Platz_15.csv,820.0,513.4,246.6,0.0,Puschkino_Joliot-Curie-Platz_18.csv,820.0,513.4,246.6,0.0,Puschkino_Joliot-Curie-Platz_21.csv,820.0,513.4,246.6,0.0,245.8,830.6,Halle (Saale),POINT (11.980661102236839 51.49477057101544),1819.4779835201152,964.7906915050056,,2460.0,1.1765740140304946,1.1765740140304946,1.1765740140304946,1.1765740140304946,2214.2,transit,820.0,car,60.0,92.6829268292683,transit,820.0,car,60.0,92.6829268292683,transit,820.0,car,60.0,92.6829268292683,180.0,278.0487804878049,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,820.0,820.0,820.0,820.0,7040.0,no,yes,7040.0,no,yes,7040.0,no,yes,7040.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
321,CinemaxX,CinemaxX_Joliot-Curie-Platz_15.csv,1059.7,514.5,485.2,0.0,CinemaxX_Joliot-Curie-Platz_18.csv,1118.6,513.4,485.2,0.0,CinemaxX_Joliot-Curie-Platz_21.csv,1059.7,514.5,485.2,0.0,253.0,1344.3,Halle (Saale),POINT (11.980661102236839 51.49477057101544),1819.4779835201152,1609.8442921706885,,3238.0,1.5191509787399156,1.439159925058724,1.5191509787399156,1.4924872941795184,2985.0,transit,1059.7,car,60.0,94.33802019439464,transit,1118.6,car,120.0,89.27230466654747,transit,1059.7,car,60.0,94.33802019439464,240.0,277.94834505533674,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1059.7,1118.6,1059.7,1079.3333333333333,7519.4,no,yes,7637.2,no,yes,7519.4,no,yes,7558.666666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
322,Bel Etage,Bel Etage_Joliot-Curie-Platz_15.csv,1031.7,514.5,337.2,0.0,Bel Etage_Joliot-Curie-Platz_18.csv,1090.6,513.4,337.2,0.0,Bel Etage_Joliot-Curie-Platz_21.csv,971.7,514.5,337.2,0.0,349.7,1747.8,Halle (Saale),POINT (11.980661102236839 51.49477057101544),1819.4779835201152,2174.3141237483387,,3094.0,2.107506177908635,1.993686157847368,2.23763931640253,2.112943884052844,2744.3,transit,1031.7,car,180.0,82.55306775225357,transit,1090.6,car,240.0,77.99376490005501,transit,971.7,car,120.0,87.65050941648657,540.0,248.1973420687952,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1031.7,1090.6,971.7,1031.3333333333333,7463.4,no,yes,7581.2,no,yes,7343.4,no,yes,7462.666666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
323,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Joliot-Curie-Platz_15.csv,1853.8,514.5,79.3,1.0,Prisma Cinema Halle-Neustadt_Joliot-Curie-Platz_18.csv,1853.8,514.5,79.3,1.0,Prisma Cinema Halle-Neustadt_Joliot-Curie-Platz_21.csv,1845.0,205.7,79.3,1.0,747.7,3838.5,Halle (Saale),POINT (11.980661102236839 51.49477057101544),1819.4779835201152,4548.974122653112,,5552.6,2.4538645607148086,2.4538645607148086,2.4655686301642885,2.4577659171979684,4804.900000000001,transit,1853.8,car,1260.0,32.03150285899234,transit,1853.8,car,1260.0,32.03150285899234,transit,1845.0,car,1560.0,15.447154471544716,4080.0,79.5101601895294,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1853.8,1853.8,1845.0,1850.8666666666668,9107.6,no,yes,9107.6,no,yes,9090.0,no,yes,9101.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
324,Luchs,Luchs_Joliot-Curie-Platz_15.csv,1825.2,513.4,771.8,0.0,Luchs_Joliot-Curie-Platz_18.csv,1383.7,513.4,570.3,0.0,Luchs_Joliot-Curie-Platz_21.csv,1383.7,513.4,570.3,0.0,503.4,1835.9,Halle (Saale),POINT (11.980661102236839 51.49477057101544),1819.4779835201152,1859.50750197753,,4592.6,1.0187965713223373,1.3438660851178217,1.3438660851178217,1.235509580519327,4089.2,transit,1825.2,car,540.0000000000002,70.41420118343194,transit,1383.7,car,300.0000000000002,78.31899978318998,transit,1383.7,car,300.0000000000002,78.31899978318998,1140.000000000001,227.0522007498119,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1825.2,1383.7,1383.7,1530.8666666666668,9050.4,no,yes,8167.4,no,yes,8167.4,no,yes,8461.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
325,Puschkino,Puschkino_Halle(Saale)centralbusstation_15.csv,895.2,453.9,141.3,0.0,Puschkino_Halle(Saale)centralbusstation_18.csv,835.2,453.9,141.3,0.0,Puschkino_Halle(Saale)centralbusstation_21.csv,895.2,453.9,141.3,0.0,483.3,1720.1,Halle (Saale),POINT (11.979125467302618 51.47395752370714),1027.8019846633342,2138.92893249239,,2625.6000000000004,2.3893308003713023,2.5609781279841832,2.3893308003713023,2.446546576242263,2142.3,transit,895.2,car,300.0,66.48793565683647,transit,835.2,car,240.0,71.26436781609196,transit,895.2,car,300.0,66.48793565683647,840.0,204.2402391297649,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,895.2,835.2,895.2,875.2000000000002,7190.4,no,yes,7070.4,no,yes,7190.4,no,yes,7150.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
326,CinemaxX,CinemaxX_Halle(Saale)centralbusstation_15.csv,881.2,453.9,367.3,0.0,CinemaxX_Halle(Saale)centralbusstation_18.csv,881.2,453.9,367.3,0.0,CinemaxX_Halle(Saale)centralbusstation_21.csv,881.2,453.9,367.3,0.0,312.0,616.5,Halle (Saale),POINT (11.979125467302618 51.47395752370714),1027.8019846633342,711.9121705672912,,2643.6000000000004,0.8078894355053237,0.8078894355053237,0.8078894355053237,0.8078894355053237,2331.6000000000004,foot,616.5,car,60.0,93.1911030413073,foot,616.5,car,60.0,93.1911030413073,foot,616.5,car,60.0,93.1911030413073,180.0,279.5733091239219,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,616.5,616.5,616.5,616.5,6633.0,yes,yes,6633.0,yes,yes,6633.0,yes,yes,6633.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
327,Bel Etage,Bel Etage_Halle(Saale)centralbusstation_15.csv,1058.8,663.8,335.0,0.0,Bel Etage_Halle(Saale)centralbusstation_18.csv,1058.8,663.8,335.0,0.0,Bel Etage_Halle(Saale)centralbusstation_21.csv,1058.8,663.8,335.0,0.0,89.9,272.7,Halle (Saale),POINT (11.979125467302618 51.47395752370714),1027.8019846633342,296.2804846628064,,3176.4,0.2798266761076751,0.2798266761076751,0.2798266761076751,0.2798266761076751,3086.4999999999995,foot,272.7,car,60.0,94.33320740460898,foot,272.7,car,60.0,94.33320740460898,foot,272.7,car,60.0,94.33320740460898,180.0,282.99962221382697,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,272.7,272.7,272.7,272.7,5945.4,yes,yes,5945.4,yes,yes,5945.4,yes,yes,5945.4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
328,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Halle(Saale)centralbusstation_15.csv,1673.2,453.9,79.3,0.0,Prisma Cinema Halle-Neustadt_Halle(Saale)centralbusstation_18.csv,1673.2,453.9,79.3,0.0,Prisma Cinema Halle-Neustadt_Halle(Saale)centralbusstation_21.csv,4266.3,1487.0,79.3,3.0,574.8,3473.5,Halle (Saale),POINT (11.979125467302618 51.47395752370714),1027.8019846633342,4146.55027515804,,7612.700000000001,2.4782155600992346,2.4782155600992346,0.9719312460816256,1.976120788760032,7037.900000000001,transit,1673.2,car,1140.0,31.86708104231413,transit,1673.2,car,1140.0,31.86708104231413,foot,3473.5,car,2700.0,36.71331130018986,4980.0,100.44747338481812,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1673.2,1673.2,3473.5,2273.2999999999997,8746.4,no,yes,8746.4,no,yes,12347.0,no,yes,9946.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
329,Luchs,Luchs_Halle(Saale)centralbusstation_15.csv,1122.7,453.9,68.8,0.0,Luchs_Halle(Saale)centralbusstation_18.csv,1062.7,453.9,68.8,0.0,Luchs_Halle(Saale)centralbusstation_21.csv,1542.7,453.9,68.8,2.0,725.8,3122.6,Halle (Saale),POINT (11.979125467302618 51.47395752370714),1027.8019846633342,3786.1859199414703,,3728.1,3.3723932661810547,3.562798456706004,2.454259363415745,3.129817028767601,3002.3,transit,1122.7,car,600.0000000000001,46.557406252783466,transit,1062.7,car,540.0000000000001,49.18603556977509,transit,1542.7,car,1020.0,33.88215466390095,2160.0000000000005,129.62559648645953,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1122.7,1062.7,1542.7,1242.7,7645.4,no,yes,7525.4,no,yes,8485.4,no,yes,7885.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
330,Puschkino,Puschkino_Volkspark_15.csv,396.4,195.1,141.3,0.0,Puschkino_Volkspark_18.csv,396.4,195.1,141.3,0.0,Puschkino_Volkspark_21.csv,396.4,195.1,141.3,0.0,142.7,531.6,Halle (Saale),POINT (11.963772973335551 51.49619144127862),1795.0393245430394,558.1516896776159,,1189.1999999999998,1.4080516893986277,1.4080516893986277,1.4080516893986277,1.4080516893986277,1046.4999999999998,transit,396.4,car,60.0,84.86377396569121,transit,396.4,car,60.0,84.86377396569121,transit,396.4,car,60.0,84.86377396569121,180.0,254.5913218970736,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,396.4,396.4,396.4,396.3999999999999,6192.8,yes,yes,6192.8,yes,yes,6192.8,yes,yes,6192.8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
331,CinemaxX,CinemaxX_Volkspark_15.csv,751.0,195.1,195.9,0.0,CinemaxX_Volkspark_18.csv,691.0,195.1,195.9,0.0,CinemaxX_Volkspark_21.csv,1171.0,195.1,195.9,2.0,366.9,1819.5,Halle (Saale),POINT (11.963772973335551 51.49619144127862),1795.0393245430394,2112.7944150539065,,2613.0,2.813308142548477,3.0575896021040614,1.804265085443131,2.5583876100318896,2246.1,transit,751.0,car,360.0,52.06391478029295,transit,691.0,car,300.0,56.58465991316932,transit,1171.0,car,780.0,33.39026473099915,1440.0,142.0388394244614,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,751.0,691.0,1171.0,871.0,6902.0,no,yes,6782.0,yes,yes,7742.0,no,yes,7142.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
