,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
361,children 10-17,1148.8666666666668,7697.733333333334,yes,yes,1201.2,7802.4,foot,yes,yes,1201.2,7802.4,foot,yes,yes,1044.2,7488.4,transit,yes,yes
362,children 10-17,961.9,7323.8,yes,yes,961.9,7323.8,transit,yes,yes,961.9,7323.8,transit,yes,yes,961.9,7323.8,transit,yes,yes
363,children 10-17,1330.5,8061.0,no,yes,1350.5,8101.0,transit,no,yes,1350.5,8101.0,transit,no,yes,1290.5,7981.0,transit,no,yes
364,children 10-17,1575.0,8550.0,no,yes,1535.0,8470.0,transit,no,yes,1535.0,8470.0,transit,no,yes,1655.0,8710.0,transit,no,yes
365,children 10-17,1723.1333333333332,8846.266666666666,no,yes,1702.2,8804.4,transit,no,yes,1702.2,8804.4,transit,no,yes,1765.0,8930.0,transit,no,yes
366,children 10-17,1002.7000000000002,7405.400000000001,yes,yes,1022.7,7445.4,transit,yes,yes,1022.7,7445.4,transit,yes,yes,962.7,7325.4,transit,yes,yes
367,children 10-17,1541.0999999999997,8482.199999999999,no,yes,1581.1,8562.2,transit,no,yes,1581.1,8562.2,transit,no,yes,1461.1,8322.2,transit,no,yes
368,children 10-17,1629.2,8658.4,no,yes,1629.2,8658.4,transit,no,yes,1629.2,8658.4,transit,no,yes,1629.2,8658.4,transit,no,yes
369,children 10-17,1449.7666666666667,8299.533333333333,no,yes,1473.8,8347.6,transit,no,yes,1559.2,8518.4,transit,no,yes,1316.3,8032.6,transit,no,yes
370,children 10-17,2191.0,9782.0,no,yes,2191.0,9782.0,foot,no,yes,2191.0,9782.0,foot,no,yes,2191.0,9782.0,foot,no,yes
371,children 10-17,1478.5,8357.0,no,yes,1518.5,8437.0,transit,no,yes,1518.5,8437.0,transit,no,yes,1398.5,8197.0,transit,no,yes
372,children 10-17,1772.3,8944.6,no,yes,1772.3,8944.6,transit,no,yes,1772.3,8944.6,transit,no,yes,1772.3,8944.6,transit,no,yes
373,children 10-17,1447.4000000000003,8294.800000000001,no,yes,1388.5,8177.0,transit,no,yes,1500.3,8400.6,transit,no,yes,1453.4,8306.8,transit,no,yes
374,children 10-17,2105.7,9611.4,no,yes,2105.7,9611.4,foot,no,yes,2105.7,9611.4,foot,no,yes,2105.7,9611.4,foot,no,yes
375,children 10-17,1393.2,8186.4,no,yes,1433.2,8266.4,transit,no,yes,1433.2,8266.4,transit,no,yes,1313.2,8026.4,transit,no,yes
376,children 10-17,1209.1666666666667,7818.333333333334,yes,yes,1260.0,7920.0,transit,yes,yes,1260.0,7920.0,transit,yes,yes,1107.5,7615.0,transit,yes,yes
